2017-09-22,17.285047
2017-09-23,17.285047
2017-09-24,17.285031
2017-09-25,17.468983
2017-09-26,17.546996
2017-09-27,17.548962
2017-09-28,17.523963
2017-09-29,17.288037
2017-09-30,17.288037
2017-10-01,17.288005
2017-10-02,17.369002
2017-10-03,17.391008
2017-10-04,17.337033
2017-10-05,17.38896
2017-10-06,17.417044
2017-10-07,17.417044
2017-10-08,17.416999
2017-10-09,17.448995
2017-10-10,17.39906
2017-10-11,17.398988
2017-10-12,17.39595
2017-10-13,17.329036
2017-10-14,17.329036
2017-10-15,17.329024
2017-10-16,17.319028
2017-10-17,17.329027
2017-10-18,17.329022
2017-10-19,17.438997
2017-10-20,17.409034
2017-10-21,17.409034
2017-10-22,17.409002
2017-10-23,17.409001
2017-10-24,17.494003
2017-10-25,17.468022
2017-10-26,17.649005
2017-10-27,17.583038
2017-10-28,17.583038
2017-10-29,17.582965
2017-10-30,17.688993
2017-10-31,17.628961
2017-11-01,17.58601
2017-11-02,17.499004
2017-11-03,17.62904
2017-11-04,17.62904
2017-11-05,17.629017
2017-11-06,17.620993
2017-11-07,17.634008
2017-11-08,17.509001
2017-11-09,17.486026
2017-11-10,17.479038
2017-11-11,17.479038
2017-11-12,17.478989
2017-11-13,17.480536
2017-11-14,17.460002
2017-11-15,17.500996
2017-11-16,17.456997
2017-11-17,17.459036
2017-11-18,17.459036
2017-11-19,17.458991
2017-11-20,17.458985
2017-11-21,17.478995
2017-11-22,17.408948
2017-11-23,17.378976
2017-11-24,17.332008
2017-11-25,17.332008
2017-11-26,17.331994
2017-11-27,17.294001
2017-11-28,17.344998
2017-11-29,17.406044
2017-11-30,17.299023
2017-12-01,17.202999
2017-12-02,17.202999
2017-12-03,17.202031
2017-12-04,17.322008
2017-12-05,17.279003
2017-12-06,17.232012
2017-12-07,17.257012
2017-12-08,17.258994
2017-12-09,17.258994
2017-12-10,17.259008
2017-12-11,17.229003
2017-12-12,17.325989
2017-12-13,17.276984
2017-12-14,17.412989
2017-12-15,17.487994
2017-12-16,17.487994
2017-12-17,17.488008
2017-12-18,17.545041
2017-12-19,17.599004
2017-12-20,17.733028
2017-12-21,17.915991
2017-12-22,18.039043
2017-12-23,18.039043
2017-12-24,18.038967
2017-12-25,18.038986
2017-12-26,18.309997
2017-12-27,18.428998
2017-12-28,19.158988
2017-12-29,18.593043
2017-12-30,18.593043
2017-12-31,18.592996
2018-01-01,18.593035
2018-01-02,18.375998
2018-01-03,18.445015
2018-01-04,18.609001
2018-01-05,18.859996
2018-01-06,18.858994
2018-01-07,18.858994
2018-01-08,19.0195
2018-01-09,18.930262
2018-01-10,18.612028
2018-01-11,18.681008
2018-01-12,18.660403
2018-01-13,18.660403
2018-01-14,18.660032
2018-01-15,18.729034
2018-01-16,18.867975
2018-01-17,18.832007
2018-01-18,18.870003
2018-01-19,18.967002
2018-01-20,18.967002
2018-01-21,18.967005
2018-01-22,19.121979
2018-01-23,19.316019
2018-01-24,19.64
2018-01-25,19.552992
2018-01-26,19.549037
2018-01-27,19.549995
2018-01-28,19.549992
2018-01-29,19.559998
2018-01-30,19.606
2018-01-31,19.629999
2018-02-01,19.343012
2018-02-02,19.449002
2018-02-03,19.450004
2018-02-04,19.449999
2018-02-05,19.440988
2018-02-06,19.549994
2018-02-07,19.660277
2018-02-08,19.950006
2018-02-09,19.975049
2018-02-10,19.975049
2018-02-11,19.975025
2018-02-12,19.969995
2018-02-13,19.975003
2018-02-14,19.885013
2018-02-15,19.649774
2018-02-16,19.759
2018-02-17,19.759
2018-02-18,19.759952
2018-02-19,19.890006
2018-02-20,19.840203
2018-02-21,19.887005
2018-02-22,19.928995
2018-02-23,19.948992
2018-02-24,19.948992
2018-02-25,19.950006
2018-02-26,20.150192
2018-02-27,20.198995
2018-02-28,20.108993
2018-03-01,20.130005
2018-03-02,20.250403
2018-03-03,20.249002
